date,store,item,sales
2016-03-13,2,32,79
2016-03-14,2,32,49
2016-03-15,2,32,40
2016-03-16,2,32,43
2016-03-17,2,32,55
2016-03-18,2,32,52
2016-03-19,2,32,62
2016-03-20,2,32,61
2016-03-21,2,32,33
2016-03-22,2,32,54
2016-03-23,2,32,59
2016-03-24,2,32,59
2016-03-25,2,32,71
2016-03-26,2,32,48
2016-03-27,2,32,79
2016-03-28,2,32,46
2016-03-29,2,32,51
2016-03-30,2,32,63
2016-03-31,2,32,64
2016-04-01,2,32,72
2016-04-02,2,32,70
2016-04-03,2,32,85
2016-04-04,2,32,48
2016-04-05,2,32,65
2016-04-06,2,32,58
2016-04-07,2,32,44
2016-04-08,2,32,68
2016-04-09,2,32,71
2016-04-10,2,32,61
2016-04-11,2,32,63
2016-04-12,2,32,54
2016-04-13,2,32,56
2016-04-14,2,32,65
2016-04-15,2,32,60
2016-04-16,2,32,60
2016-04-17,2,32,82
2016-04-18,2,32,47
2016-04-19,2,32,52
2016-04-20,2,32,51
2016-04-21,2,32,51
2016-04-22,2,32,57
2016-04-23,2,32,61
2016-04-24,2,32,74
2016-04-25,2,32,47
2016-04-26,2,32,53
2016-04-27,2,32,65
2016-04-28,2,32,71
2016-04-29,2,32,68
2016-04-30,2,32,85
2016-05-01,2,32,81
2016-05-02,2,32,56
2016-05-03,2,32,65
2016-05-04,2,32,82
2016-05-05,2,32,58
2016-05-06,2,32,79
2016-05-07,2,32,79
2016-05-08,2,32,78
2016-05-09,2,32,68
2016-05-10,2,32,60
2016-05-11,2,32,79
2016-05-12,2,32,57
2016-05-13,2,32,66
2016-05-14,2,32,89
2016-05-15,2,32,81
2016-05-16,2,32,60
2016-05-17,2,32,67
2016-05-18,2,32,67
2016-05-19,2,32,66
2016-05-20,2,32,58
2016-05-21,2,32,82
2016-05-22,2,32,87
2016-05-23,2,32,59
2016-05-24,2,32,78
2016-05-25,2,32,65
2016-05-26,2,32,68
2016-05-27,2,32,76
2016-05-28,2,32,75
2016-05-29,2,32,85
2016-05-30,2,32,59
2016-05-31,2,32,60
2016-06-01,2,32,62
2016-06-02,2,32,82
2016-06-03,2,32,90
2016-06-04,2,32,78
2016-06-05,2,32,119
2016-06-06,2,32,45
2016-06-07,2,32,75
2016-06-08,2,32,54
2016-06-09,2,32,82
2016-06-10,2,32,73
2016-06-11,2,32,83
2016-06-12,2,32,75
2016-06-13,2,32,58
2016-06-14,2,32,63
2016-06-15,2,32,84
2016-06-16,2,32,75
2016-06-17,2,32,67
2016-06-18,2,32,85
2016-06-19,2,32,81
2016-06-20,2,32,58
2016-06-21,2,32,63
2016-06-22,2,32,79
2016-06-23,2,32,55
2016-06-24,2,32,78
2016-06-25,2,32,85
2016-06-26,2,32,88
2016-06-27,2,32,52
2016-06-28,2,32,60
2016-06-29,2,32,73
2016-06-30,2,32,68
2016-07-01,2,32,81
2016-07-02,2,32,90
2016-07-03,2,32,101
2016-07-04,2,32,87
2016-07-05,2,32,62
2016-07-06,2,32,83
2016-07-07,2,32,68
2016-07-08,2,32,94
2016-07-09,2,32,81
2016-07-10,2,32,78
2016-07-11,2,32,57
2016-07-12,2,32,69
2016-07-13,2,32,62
2016-07-14,2,32,82
2016-07-15,2,32,71
2016-07-16,2,32,93
2016-07-17,2,32,90
2016-07-18,2,32,58
2016-07-19,2,32,74
2016-07-20,2,32,97
2016-07-21,2,32,84
2016-07-22,2,32,71
2016-07-23,2,32,85
2016-07-24,2,32,92
2016-07-25,2,32,58
2016-07-26,2,32,67
2016-07-27,2,32,81
2016-07-28,2,32,83
2016-07-29,2,32,79
2016-07-30,2,32,81
2016-07-31,2,32,95
2016-08-01,2,32,43
2016-08-02,2,32,61
2016-08-03,2,32,77
2016-08-04,2,32,65
2016-08-05,2,32,80
2016-08-06,2,32,71
2016-08-07,2,32,88
2016-08-08,2,32,52
2016-08-09,2,32,54
2016-08-10,2,32,66
2016-08-11,2,32,73
2016-08-12,2,32,72
2016-08-13,2,32,82
2016-08-14,2,32,83
2016-08-15,2,32,53
2016-08-16,2,32,61
2016-08-17,2,32,79
2016-08-18,2,32,67
2016-08-19,2,32,80
2016-08-20,2,32,76
2016-08-21,2,32,81
2016-08-22,2,32,42
2016-08-23,2,32,80
2016-08-24,2,32,54
2016-08-25,2,32,63
2016-08-26,2,32,64
2016-08-27,2,32,79
2016-08-28,2,32,82
2016-08-29,2,32,62
2016-08-30,2,32,58
2016-08-31,2,32,56
2016-09-01,2,32,69
2016-09-02,2,32,72
2016-09-03,2,32,68
2016-09-04,2,32,73
2016-09-05,2,32,52
2016-09-06,2,32,63
2016-09-07,2,32,61
2016-09-08,2,32,55
2016-09-09,2,32,71
2016-09-10,2,32,82
2016-09-11,2,32,84
2016-09-12,2,32,44
2016-09-13,2,32,41
2016-09-14,2,32,48
2016-09-15,2,32,64
2016-09-16,2,32,65
2016-09-17,2,32,76
2016-09-18,2,32,89
2016-09-19,2,32,40
2016-09-20,2,32,56
2016-09-21,2,32,60
2016-09-22,2,32,78
2016-09-23,2,32,57
2016-09-24,2,32,62
2016-09-25,2,32,80
2016-09-26,2,32,53
2016-09-27,2,32,60
2016-09-28,2,32,61
2016-09-29,2,32,65
2016-09-30,2,32,73
2016-10-01,2,32,87
2016-10-02,2,32,69
2016-10-03,2,32,57
2016-10-04,2,32,54
2016-10-05,2,32,56
2016-10-06,2,32,58
2016-10-07,2,32,60
2016-10-08,2,32,74
2016-10-09,2,32,72
2016-10-10,2,32,55
2016-10-11,2,32,53
2016-10-12,2,32,50
2016-10-13,2,32,48
2016-10-14,2,32,68
2016-10-15,2,32,60
2016-10-16,2,32,61
2016-10-17,2,32,42
2016-10-18,2,32,58
2016-10-19,2,32,48
2016-10-20,2,32,64
2016-10-21,2,32,64
2016-10-22,2,32,72
2016-10-23,2,32,65
2016-10-24,2,32,47
2016-10-25,2,32,48
2016-10-26,2,32,50
2016-10-27,2,32,60
2016-10-28,2,32,82
2016-10-29,2,32,64
2016-10-30,2,32,68
2016-10-31,2,32,47
2016-11-01,2,32,68
2016-11-02,2,32,56
2016-11-03,2,32,64
2016-11-04,2,32,74
2016-11-05,2,32,71
2016-11-06,2,32,73
2016-11-07,2,32,40
2016-11-08,2,32,64
2016-11-09,2,32,54
2016-11-10,2,32,69
2016-11-11,2,32,64
2016-11-12,2,32,64
2016-11-13,2,32,91
2016-11-14,2,32,51
2016-11-15,2,32,54
2016-11-16,2,32,58
2016-11-17,2,32,59
2016-11-18,2,32,82
2016-11-19,2,32,60
2016-11-20,2,32,81
2016-11-21,2,32,57
2016-11-22,2,32,56
2016-11-23,2,32,59
2016-11-24,2,32,69
2016-11-25,2,32,72
2016-11-26,2,32,86
2016-11-27,2,32,72
2016-11-28,2,32,50
2016-11-29,2,32,63
2016-11-30,2,32,52
2016-12-01,2,32,56
2016-12-02,2,32,43
2016-12-03,2,32,47
2016-12-04,2,32,65
2016-12-05,2,32,38
2016-12-06,2,32,37
2016-12-07,2,32,53
2016-12-08,2,32,63
2016-12-09,2,32,40
2016-12-10,2,32,51
2016-12-11,2,32,48
2016-12-12,2,32,37
2016-12-13,2,32,40
2016-12-14,2,32,40
2016-12-15,2,32,53
2016-12-16,2,32,45
2016-12-17,2,32,51
2016-12-18,2,32,56
2016-12-19,2,32,42
2016-12-20,2,32,53
2016-12-21,2,32,44
2016-12-22,2,32,37
2016-12-23,2,32,57
2016-12-24,2,32,58
2016-12-25,2,32,64
2016-12-26,2,32,36
2016-12-27,2,32,37
2016-12-28,2,32,52
2016-12-29,2,32,52
2016-12-30,2,32,52
2016-12-31,2,32,46
2016-01-01,3,32,39
2016-01-02,3,32,51
2016-01-03,3,32,40
2016-01-04,3,32,29
2016-01-05,3,32,27
2016-01-06,3,32,35
2016-01-07,3,32,35
2016-01-08,3,32,41
2016-01-09,3,32,38
2016-01-10,3,32,46
2016-01-11,3,32,15
2016-01-12,3,32,33
2016-01-13,3,32,22
2016-01-14,3,32,33
2016-01-15,3,32,42
2016-01-16,3,32,45
2016-01-17,3,32,46
2016-01-18,3,32,31
2016-01-19,3,32,33
2016-01-20,3,32,37
2016-01-21,3,32,36
2016-01-22,3,32,36
2016-01-23,3,32,44
2016-01-24,3,32,38
2016-01-25,3,32,22
2016-01-26,3,32,36
2016-01-27,3,32,29
2016-01-28,3,32,38
2016-01-29,3,32,39
2016-01-30,3,32,45
2016-01-31,3,32,35
2016-02-01,3,32,39
2016-02-02,3,32,44
2016-02-03,3,32,32
2016-02-04,3,32,39
2016-02-05,3,32,50
2016-02-06,3,32,48
2016-02-07,3,32,42
2016-02-08,3,32,39
2016-02-09,3,32,32
2016-02-10,3,32,44
2016-02-11,3,32,41
2016-02-12,3,32,41
2016-02-13,3,32,44
2016-02-14,3,32,38
2016-02-15,3,32,31
2016-02-16,3,32,33
2016-02-17,3,32,37
2016-02-18,3,32,25
2016-02-19,3,32,48
2016-02-20,3,32,46
2016-02-21,3,32,47
2016-02-22,3,32,39
2016-02-23,3,32,44
2016-02-24,3,32,36
2016-02-25,3,32,45
2016-02-26,3,32,44
2016-02-27,3,32,34
2016-02-28,3,32,48
2016-02-29,3,32,32
2016-03-01,3,32,53
2016-03-02,3,32,43
2016-03-03,3,32,47
2016-03-04,3,32,53
2016-03-05,3,32,59
2016-03-06,3,32,47
2016-03-07,3,32,36
2016-03-08,3,32,47
2016-03-09,3,32,48
2016-03-10,3,32,37
2016-03-11,3,32,46
2016-03-12,3,32,61
2016-03-13,3,32,69
2016-03-14,3,32,45
2016-03-15,3,32,50
2016-03-16,3,32,41
2016-03-17,3,32,43
2016-03-18,3,32,56
2016-03-19,3,32,69
2016-03-20,3,32,57
2016-03-21,3,32,43
2016-03-22,3,32,47
2016-03-23,3,32,40
2016-03-24,3,32,41
2016-03-25,3,32,52
2016-03-26,3,32,57
2016-03-27,3,32,57
2016-03-28,3,32,33
2016-03-29,3,32,52
2016-03-30,3,32,45
2016-03-31,3,32,55
2016-04-01,3,32,51
2016-04-02,3,32,66
2016-04-03,3,32,66
2016-04-04,3,32,42
2016-04-05,3,32,46
2016-04-06,3,32,50
2016-04-07,3,32,60
2016-04-08,3,32,50
2016-04-09,3,32,77
2016-04-10,3,32,68
2016-04-11,3,32,53
2016-04-12,3,32,55
2016-04-13,3,32,48
2016-04-14,3,32,58
2016-04-15,3,32,64
2016-04-16,3,32,67
2016-04-17,3,32,83
2016-04-18,3,32,33
2016-04-19,3,32,55
2016-04-20,3,32,54
2016-04-21,3,32,74
2016-04-22,3,32,57
2016-04-23,3,32,46
2016-04-24,3,32,81
2016-04-25,3,32,35
2016-04-26,3,32,41
2016-04-27,3,32,57
2016-04-28,3,32,52
2016-04-29,3,32,66
2016-04-30,3,32,54
2016-05-01,3,32,75
2016-05-02,3,32,43
2016-05-03,3,32,53
2016-05-04,3,32,57
2016-05-05,3,32,52
2016-05-06,3,32,71
2016-05-07,3,32,70
2016-05-08,3,32,70
2016-05-09,3,32,52
2016-05-10,3,32,71
2016-05-11,3,32,54
2016-05-12,3,32,63
2016-05-13,3,32,61
2016-05-14,3,32,70
2016-05-15,3,32,65
2016-05-16,3,32,62
2016-05-17,3,32,53
2016-05-18,3,32,50
2016-05-19,3,32,60
2016-05-20,3,32,71
2016-05-21,3,32,68
2016-05-22,3,32,64
2016-05-23,3,32,37
2016-05-24,3,32,63
2016-05-25,3,32,65
2016-05-26,3,32,62
2016-05-27,3,32,56
2016-05-28,3,32,68
2016-05-29,3,32,65
2016-05-30,3,32,48
2016-05-31,3,32,54
2016-06-01,3,32,52
2016-06-02,3,32,69
2016-06-03,3,32,70
2016-06-04,3,32,80
2016-06-05,3,32,78
2016-06-06,3,32,40
2016-06-07,3,32,56
2016-06-08,3,32,55
2016-06-09,3,32,62
2016-06-10,3,32,60
2016-06-11,3,32,76
2016-06-12,3,32,77
2016-06-13,3,32,52
2016-06-14,3,32,76
2016-06-15,3,32,59
2016-06-16,3,32,57
2016-06-17,3,32,66
2016-06-18,3,32,72
2016-06-19,3,32,68
2016-06-20,3,32,55
2016-06-21,3,32,50
2016-06-22,3,32,61
2016-06-23,3,32,65
2016-06-24,3,32,60
2016-06-25,3,32,74
2016-06-26,3,32,68
2016-06-27,3,32,48
2016-06-28,3,32,61
2016-06-29,3,32,52
2016-06-30,3,32,59
2016-07-01,3,32,76
2016-07-02,3,32,82
2016-07-03,3,32,75
2016-07-04,3,32,60
2016-07-05,3,32,79
2016-07-06,3,32,62
2016-07-07,3,32,73
2016-07-08,3,32,67
2016-07-09,3,32,97
2016-07-10,3,32,85
2016-07-11,3,32,61
2016-07-12,3,32,68
2016-07-13,3,32,56
2016-07-14,3,32,72
2016-07-15,3,32,80
2016-07-16,3,32,92
2016-07-17,3,32,79
2016-07-18,3,32,62
2016-07-19,3,32,66
2016-07-20,3,32,66
2016-07-21,3,32,63
2016-07-22,3,32,84
2016-07-23,3,32,81
2016-07-24,3,32,93
2016-07-25,3,32,52
2016-07-26,3,32,62
2016-07-27,3,32,61
2016-07-28,3,32,78
2016-07-29,3,32,77
2016-07-30,3,32,89
2016-07-31,3,32,89
2016-08-01,3,32,43
2016-08-02,3,32,54
2016-08-03,3,32,61
2016-08-04,3,32,55
2016-08-05,3,32,76
2016-08-06,3,32,57
2016-08-07,3,32,67
2016-08-08,3,32,47
2016-08-09,3,32,63
2016-08-10,3,32,59
2016-08-11,3,32,80
2016-08-12,3,32,71
2016-08-13,3,32,61
2016-08-14,3,32,61
2016-08-15,3,32,39
2016-08-16,3,32,51
2016-08-17,3,32,73
2016-08-18,3,32,54
2016-08-19,3,32,66
2016-08-20,3,32,70
2016-08-21,3,32,70
2016-08-22,3,32,56
2016-08-23,3,32,51
2016-08-24,3,32,57
2016-08-25,3,32,66
2016-08-26,3,32,91
2016-08-27,3,32,69
2016-08-28,3,32,72
2016-08-29,3,32,61
2016-08-30,3,32,51
2016-08-31,3,32,50
2016-09-01,3,32,76
2016-09-02,3,32,62
2016-09-03,3,32,78
2016-09-04,3,32,66
2016-09-05,3,32,46
2016-09-06,3,32,49
2016-09-07,3,32,40
2016-09-08,3,32,58
2016-09-09,3,32,78
2016-09-10,3,32,55
2016-09-11,3,32,76
2016-09-12,3,32,43
2016-09-13,3,32,47
2016-09-14,3,32,49
2016-09-15,3,32,51
2016-09-16,3,32,56
2016-09-17,3,32,67
2016-09-18,3,32,69
2016-09-19,3,32,41
2016-09-20,3,32,40
2016-09-21,3,32,70
2016-09-22,3,32,59
2016-09-23,3,32,62
2016-09-24,3,32,66
2016-09-25,3,32,68
2016-09-26,3,32,44
2016-09-27,3,32,51
2016-09-28,3,32,59
2016-09-29,3,32,72
2016-09-30,3,32,54
2016-10-01,3,32,40
2016-10-02,3,32,58
2016-10-03,3,32,47
2016-10-04,3,32,43
2016-10-05,3,32,57
2016-10-06,3,32,55
2016-10-07,3,32,68
2016-10-08,3,32,56
2016-10-09,3,32,56
2016-10-10,3,32,36
2016-10-11,3,32,48
2016-10-12,3,32,41
2016-10-13,3,32,52
2016-10-14,3,32,43
2016-10-15,3,32,51
2016-10-16,3,32,65
2016-10-17,3,32,38
2016-10-18,3,32,47
2016-10-19,3,32,50
2016-10-20,3,32,63
2016-10-21,3,32,60
2016-10-22,3,32,58
2016-10-23,3,32,57
2016-10-24,3,32,39
2016-10-25,3,32,40
2016-10-26,3,32,43
2016-10-27,3,32,56
2016-10-28,3,32,51
2016-10-29,3,32,58
2016-10-30,3,32,77
2016-10-31,3,32,46
2016-11-01,3,32,42
2016-11-02,3,32,49
2016-11-03,3,32,56
2016-11-04,3,32,62
2016-11-05,3,32,59
2016-11-06,3,32,67
2016-11-07,3,32,38
2016-11-08,3,32,45
2016-11-09,3,32,60
2016-11-10,3,32,55
2016-11-11,3,32,69
2016-11-12,3,32,74
2016-11-13,3,32,70
2016-11-14,3,32,54
2016-11-15,3,32,43
2016-11-16,3,32,64
2016-11-17,3,32,47
2016-11-18,3,32,70
2016-11-19,3,32,52
2016-11-20,3,32,67
2016-11-21,3,32,38
2016-11-22,3,32,47
2016-11-23,3,32,56
2016-11-24,3,32,53
2016-11-25,3,32,48
2016-11-26,3,32,66
2016-11-27,3,32,61
2016-11-28,3,32,45
2016-11-29,3,32,40
2016-11-30,3,32,62
2016-12-01,3,32,53
2016-12-02,3,32,41
2016-12-03,3,32,40
2016-12-04,3,32,41
2016-12-05,3,32,31
2016-12-06,3,32,46
2016-12-07,3,32,46
2016-12-08,3,32,40
2016-12-09,3,32,41
2016-12-10,3,32,42
2016-12-11,3,32,33
2016-12-12,3,32,37
2016-12-13,3,32,31
2016-12-14,3,32,47
2016-12-15,3,32,43
2016-12-16,3,32,41
2016-12-17,3,32,40
2016-12-18,3,32,48
2016-12-19,3,32,35
2016-12-20,3,32,35
2016-12-21,3,32,40
2016-12-22,3,32,34
2016-12-23,3,32,50
2016-12-24,3,32,46
2016-12-25,3,32,48
2016-12-26,3,32,38
2016-12-27,3,32,37
2016-12-28,3,32,25
2016-12-29,3,32,42
2016-12-30,3,32,41
2016-12-31,3,32,45
2016-01-01,1,33,39
2016-01-02,1,33,49
2016-01-03,1,33,50
2016-01-04,1,33,24
2016-01-05,1,33,45
2016-01-06,1,33,50
2016-01-07,1,33,58
2016-01-08,1,33,47
2016-01-09,1,33,68
2016-01-10,1,33,54
2016-01-11,1,33,37
2016-01-12,1,33,50
2016-01-13,1,33,54
2016-01-14,1,33,38
2016-01-15,1,33,50
2016-01-16,1,33,48
2016-01-17,1,33,58
2016-01-18,1,33,25
2016-01-19,1,33,46
2016-01-20,1,33,50
2016-01-21,1,33,37
2016-01-22,1,33,53
2016-01-23,1,33,52
2016-01-24,1,33,63
2016-01-25,1,33,35
2016-01-26,1,33,46
2016-01-27,1,33,50
2016-01-28,1,33,49
2016-01-29,1,33,45
2016-01-30,1,33,53
2016-01-31,1,33,51
2016-02-01,1,33,38
2016-02-02,1,33,47
2016-02-03,1,33,27
2016-02-04,1,33,58
2016-02-05,1,33,40
2016-02-06,1,33,57
2016-02-07,1,33,52
2016-02-08,1,33,40
2016-02-09,1,33,42
2016-02-10,1,33,49
2016-02-11,1,33,45
2016-02-12,1,33,49
2016-02-13,1,33,61
2016-02-14,1,33,65
2016-02-15,1,33,41
2016-02-16,1,33,40
2016-02-17,1,33,34
2016-02-18,1,33,52
2016-02-19,1,33,45
2016-02-20,1,33,57
2016-02-21,1,33,73
2016-02-22,1,33,43
2016-02-23,1,33,60
2016-02-24,1,33,60
2016-02-25,1,33,45
2016-02-26,1,33,49
2016-02-27,1,33,51
2016-02-28,1,33,72
2016-02-29,1,33,44
2016-03-01,1,33,60
2016-03-02,1,33,55
2016-03-03,1,33,74
2016-03-04,1,33,59
2016-03-05,1,33,62
2016-03-06,1,33,78
2016-03-07,1,33,53
2016-03-08,1,33,65
2016-03-09,1,33,72
2016-03-10,1,33,56
2016-03-11,1,33,77
2016-03-12,1,33,73
2016-03-13,1,33,65
2016-03-14,1,33,59
2016-03-15,1,33,54
2016-03-16,1,33,60
2016-03-17,1,33,56
2016-03-18,1,33,64
2016-03-19,1,33,69
2016-03-20,1,33,72
2016-03-21,1,33,47
2016-03-22,1,33,55
2016-03-23,1,33,57
2016-03-24,1,33,56
2016-03-25,1,33,51
2016-03-26,1,33,66
2016-03-27,1,33,72
2016-03-28,1,33,50
2016-03-29,1,33,68
2016-03-30,1,33,60
2016-03-31,1,33,60
2016-04-01,1,33,73
2016-04-02,1,33,82
2016-04-03,1,33,81
2016-04-04,1,33,56
2016-04-05,1,33,62
2016-04-06,1,33,69
2016-04-07,1,33,70
2016-04-08,1,33,74
2016-04-09,1,33,104
2016-04-10,1,33,80
2016-04-11,1,33,54
2016-04-12,1,33,70
2016-04-13,1,33,69
2016-04-14,1,33,86
2016-04-15,1,33,94
2016-04-16,1,33,105
2016-04-17,1,33,78
2016-04-18,1,33,43
2016-04-19,1,33,80
2016-04-20,1,33,66
2016-04-21,1,33,82
2016-04-22,1,33,81
2016-04-23,1,33,76
2016-04-24,1,33,96
2016-04-25,1,33,65
2016-04-26,1,33,65
2016-04-27,1,33,58
2016-04-28,1,33,73
2016-04-29,1,33,82
2016-04-30,1,33,90
2016-05-01,1,33,87
2016-05-02,1,33,57
2016-05-03,1,33,71
2016-05-04,1,33,64
2016-05-05,1,33,67
2016-05-06,1,33,84
2016-05-07,1,33,84
2016-05-08,1,33,66
2016-05-09,1,33,60
2016-05-10,1,33,51
2016-05-11,1,33,71
2016-05-12,1,33,76
2016-05-13,1,33,79
2016-05-14,1,33,82
2016-05-15,1,33,89
2016-05-16,1,33,55
2016-05-17,1,33,60
2016-05-18,1,33,69
2016-05-19,1,33,81
2016-05-20,1,33,67
2016-05-21,1,33,83
2016-05-22,1,33,86
2016-05-23,1,33,55
2016-05-24,1,33,75
2016-05-25,1,33,61
2016-05-26,1,33,78
2016-05-27,1,33,72
2016-05-28,1,33,81
2016-05-29,1,33,82
2016-05-30,1,33,69
2016-05-31,1,33,88
2016-06-01,1,33,78
2016-06-02,1,33,82
2016-06-03,1,33,80
2016-06-04,1,33,94
2016-06-05,1,33,79
2016-06-06,1,33,60
2016-06-07,1,33,76
2016-06-08,1,33,79
2016-06-09,1,33,91
2016-06-10,1,33,72
2016-06-11,1,33,97
2016-06-12,1,33,95
2016-06-13,1,33,61
2016-06-14,1,33,80
2016-06-15,1,33,73
2016-06-16,1,33,85
2016-06-17,1,33,92
2016-06-18,1,33,109
2016-06-19,1,33,106
2016-06-20,1,33,66
2016-06-21,1,33,70
2016-06-22,1,33,61
2016-06-23,1,33,87
2016-06-24,1,33,79
2016-06-25,1,33,78
2016-06-26,1,33,93
2016-06-27,1,33,73
2016-06-28,1,33,69
2016-06-29,1,33,75
2016-06-30,1,33,97
2016-07-01,1,33,85
2016-07-02,1,33,87
2016-07-03,1,33,90
2016-07-04,1,33,73
2016-07-05,1,33,94
2016-07-06,1,33,83
2016-07-07,1,33,91
2016-07-08,1,33,99
2016-07-09,1,33,89
2016-07-10,1,33,86
2016-07-11,1,33,74
2016-07-12,1,33,79
2016-07-13,1,33,99
2016-07-14,1,33,78
2016-07-15,1,33,92
2016-07-16,1,33,83
2016-07-17,1,33,87
2016-07-18,1,33,61
2016-07-19,1,33,87
2016-07-20,1,33,70
2016-07-21,1,33,83
2016-07-22,1,33,103
2016-07-23,1,33,102
2016-07-24,1,33,118
2016-07-25,1,33,56
2016-07-26,1,33,68
2016-07-27,1,33,76
2016-07-28,1,33,82
2016-07-29,1,33,93
2016-07-30,1,33,106
2016-07-31,1,33,115
2016-08-01,1,33,53
2016-08-02,1,33,70
2016-08-03,1,33,61
2016-08-04,1,33,79
2016-08-05,1,33,78
2016-08-06,1,33,86
2016-08-07,1,33,86
2016-08-08,1,33,50
2016-08-09,1,33,78
2016-08-10,1,33,65
2016-08-11,1,33,68
2016-08-12,1,33,87
2016-08-13,1,33,104
2016-08-14,1,33,72
2016-08-15,1,33,63
2016-08-16,1,33,62
2016-08-17,1,33,66
2016-08-18,1,33,78
2016-08-19,1,33,83
2016-08-20,1,33,101
2016-08-21,1,33,93
2016-08-22,1,33,58
2016-08-23,1,33,72
2016-08-24,1,33,65
2016-08-25,1,33,69
2016-08-26,1,33,97
2016-08-27,1,33,72
2016-08-28,1,33,91
2016-08-29,1,33,70
2016-08-30,1,33,68
2016-08-31,1,33,80
2016-09-01,1,33,76
2016-09-02,1,33,81
2016-09-03,1,33,70
2016-09-04,1,33,84
2016-09-05,1,33,60
2016-09-06,1,33,71
2016-09-07,1,33,63
2016-09-08,1,33,72
2016-09-09,1,33,66
2016-09-10,1,33,76
2016-09-11,1,33,82
2016-09-12,1,33,59
2016-09-13,1,33,68
2016-09-14,1,33,67
2016-09-15,1,33,60
2016-09-16,1,33,69
2016-09-17,1,33,79
2016-09-18,1,33,77
2016-09-19,1,33,62
2016-09-20,1,33,69
2016-09-21,1,33,68
2016-09-22,1,33,60
2016-09-23,1,33,69
2016-09-24,1,33,88
2016-09-25,1,33,82
2016-09-26,1,33,57
2016-09-27,1,33,69
2016-09-28,1,33,65
2016-09-29,1,33,60
2016-09-30,1,33,67
2016-10-01,1,33,69
2016-10-02,1,33,70
2016-10-03,1,33,49
2016-10-04,1,33,56
2016-10-05,1,33,69
2016-10-06,1,33,66
2016-10-07,1,33,78
2016-10-08,1,33,64
2016-10-09,1,33,75
2016-10-10,1,33,47
2016-10-11,1,33,64
2016-10-12,1,33,59
2016-10-13,1,33,64
2016-10-14,1,33,66
2016-10-15,1,33,72
2016-10-16,1,33,74
2016-10-17,1,33,51
2016-10-18,1,33,68
2016-10-19,1,33,50
2016-10-20,1,33,66
2016-10-21,1,33,78
2016-10-22,1,33,79
2016-10-23,1,33,69
2016-10-24,1,33,53
2016-10-25,1,33,61
2016-10-26,1,33,57
2016-10-27,1,33,73
2016-10-28,1,33,67
2016-10-29,1,33,89
2016-10-30,1,33,88
2016-10-31,1,33,55
2016-11-01,1,33,51
2016-11-02,1,33,50
2016-11-03,1,33,76
2016-11-04,1,33,72
2016-11-05,1,33,73
2016-11-06,1,33,77
2016-11-07,1,33,55
2016-11-08,1,33,69
2016-11-09,1,33,73
2016-11-10,1,33,68
2016-11-11,1,33,90
2016-11-12,1,33,83
2016-11-13,1,33,94
2016-11-14,1,33,60
2016-11-15,1,33,74
2016-11-16,1,33,71
2016-11-17,1,33,84
2016-11-18,1,33,88
2016-11-19,1,33,85
2016-11-20,1,33,77
2016-11-21,1,33,63
2016-11-22,1,33,55
2016-11-23,1,33,65
2016-11-24,1,33,66
2016-11-25,1,33,67
2016-11-26,1,33,73
2016-11-27,1,33,86
2016-11-28,1,33,45
2016-11-29,1,33,60
2016-11-30,1,33,62
2016-12-01,1,33,59
2016-12-02,1,33,62
2016-12-03,1,33,38
2016-12-04,1,33,61
2016-12-05,1,33,41
2016-12-06,1,33,47
2016-12-07,1,33,46
2016-12-08,1,33,50
2016-12-09,1,33,58
2016-12-10,1,33,55
2016-12-11,1,33,58
2016-12-12,1,33,48
2016-12-13,1,33,43
2016-12-14,1,33,37
2016-12-15,1,33,49
2016-12-16,1,33,39
2016-12-17,1,33,63
2016-12-18,1,33,61
2016-12-19,1,33,27
2016-12-20,1,33,57
2016-12-21,1,33,43
2016-12-22,1,33,54
2016-12-23,1,33,55
2016-12-24,1,33,48
2016-12-25,1,33,62
2016-12-26,1,33,37
2016-12-27,1,33,51
2016-12-28,1,33,61
2016-12-29,1,33,47
2016-12-30,1,33,47
2016-12-31,1,33,58
2016-01-01,2,33,67
2016-01-02,2,33,74
2016-01-03,2,33,69
2016-01-04,2,33,47
2016-01-05,2,33,55
2016-01-06,2,33,54
2016-01-07,2,33,66
2016-01-08,2,33,71
2016-01-09,2,33,73
2016-01-10,2,33,78
2016-01-11,2,33,65
2016-01-12,2,33,55
2016-01-13,2,33,59
2016-01-14,2,33,66
2016-01-15,2,33,59
2016-01-16,2,33,89
2016-01-17,2,33,75
2016-01-18,2,33,53
2016-01-19,2,33,63
2016-01-20,2,33,65
2016-01-21,2,33,76
2016-01-22,2,33,79
2016-01-23,2,33,81
2016-01-24,2,33,69
2016-01-25,2,33,51
2016-01-26,2,33,48
2016-01-27,2,33,56
2016-01-28,2,33,59
2016-01-29,2,33,52
2016-01-30,2,33,61
2016-01-31,2,33,81
2016-02-01,2,33,51
2016-02-02,2,33,81
2016-02-03,2,33,80
2016-02-04,2,33,75
2016-02-05,2,33,85
2016-02-06,2,33,79
2016-02-07,2,33,73
2016-02-08,2,33,52
2016-02-09,2,33,69
2016-02-10,2,33,80
2016-02-11,2,33,63
2016-02-12,2,33,89
2016-02-13,2,33,79
2016-02-14,2,33,96
2016-02-15,2,33,63
2016-02-16,2,33,83
2016-02-17,2,33,73
2016-02-18,2,33,74
2016-02-19,2,33,87
